processes,size,time
12,500,53.0307
12,500,55.5245
12,500,52.9207
12,500,53.3444
12,500,56.0633
12,500,52.7758
12,500,53.1432
12,500,59.009
12,500,53.2688
12,500,60.4042
12,600,91.7503
12,600,98.6618
12,600,94.623
12,600,93.73
12,600,94.9743
12,600,94.7832
12,600,95.9538
12,600,93.5578
12,600,93.4493
12,600,97.6576
12,700,150.658
12,700,150.244
12,700,179.486
12,700,152.559
12,700,171.375
12,700,161.096
12,700,153.251
12,700,150.037
12,700,160.81
12,700,152.848
12,800,225.8
12,800,225.728
12,800,229.791
12,800,227.086
12,800,231.234
12,800,226.279
12,800,229.293
12,800,228.701
12,800,228.172
12,800,227.152
12,900,321.052
12,900,324.625
12,900,331.025
12,900,328.826
12,900,326.364
12,900,339.567
12,900,327.434
12,900,337.703
12,900,328.526
12,900,338.903
12,1000,442.019
12,1000,450.143
12,1000,445.608
12,1000,446.263
12,1000,447.511
12,1000,447.585
12,1000,447.983
12,1000,455.077
12,1000,462.747
12,1000,454.386
16,100,1.11918
16,100,2.31785
16,100,2.2185
16,100,1.04491
16,100,0.885331
16,100,2.38869
16,100,2.52611
16,100,2.55353
16,100,2.38486
16,100,0.899666
16,200,7.79943
16,200,6.67535
16,200,6.7744
16,200,7.19095
16,200,7.06767
16,200,6.47004
16,200,8.88639
16,200,9.12473
16,200,6.69267
16,200,13.0305
16,300,18.4786
16,300,20.4144
16,300,28.3279
16,300,19.5968
16,300,14.4628
16,300,19.6992
16,300,33.3487
16,300,18.8088
16,300,28.3912
16,300,33.4168
16,400,62.7696
16,400,45.6771
16,400,64.562
16,400,39.3179
16,400,43.8764
16,400,44.7329
16,400,46.0722
16,400,64.5146
16,400,66.2248
16,400,47.0901
16,500,99.0642
16,500,101.129
16,500,86.0537
16,500,99.0641
16,500,107.256
16,500,95.5695
16,500,130.484
16,500,96.5099
16,500,130.379
16,500,87.3388
16,600,161.86
16,600,153.056
16,600,154.331
16,600,166.489
16,600,167.178
16,600,169.965
16,600,229.993
16,600,168.699
16,600,159.809
16,600,159.278
16,700,254.673
16,700,315.353
16,700,268.145
16,700,233.24
16,700,297.471
16,700,244.663
16,700,244.135
16,700,283.608
16,700,281.423
16,700,244.116
16,800,353.93
16,800,322.658
16,800,350.281
16,800,374.519
16,800,496.536
16,800,354.131
16,800,373.62
16,800,372.633
16,800,460.648
16,800,354.548
16,900,514.546
16,900,510.459
16,900,576.516
16,900,494.429
16,900,510.946
16,900,553.951
16,900,471.719
16,900,549.158
16,900,582.983
16,900,562.755
16,1000,692.438
16,1000,713.006
